Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
,CA-2017-103730,12/06/2017,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,WILMINGTON,Dwlaware,19805.0,ease, OFF-EN-10002500 ,Office Supplios,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02
124.0,CA-2017-103730,12/06/2017,15/06/2017,,SC-2072d,Steven Cartwright,Consumer,United States,Wilmibgton,Delaware,19805.0,East,TEC-PH-10003875,Technology,phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04
125.0,US-2015-152030,,28/12/2015,Second Class,AD-10180,,Home Office,united states,Houston,,77041.0,Cenpral,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,
126.0, US-2015-134614 ,20/09/2015,25/q9/2015,Standard Class,PF-19165,,Consumer,United States,Bloomington,Illinois,61701.0,Central,FUR-TA-10004534,Furniture,TABLES,,617.7
127.0,US-2018-107272,05/11/2018,12/11/2018,Standard Class,TS-21610,,Consumer,United States,Phoenix,Arizona,85023.0,west,OFF-BI-10003274,Office Sujplies,Binders,"Avery Durable Slant Ring Binders, No Labels",
128.0,US-2018-107272,05/11/2018,12/11/2018,Standard Class,,,Consumer,United States,Phoenix,,,West,OFF-ST-10002974,Office Supplies,storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992
129.0,US-2017-125969,06/11/2017,10/11/2017,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0, West ,FUR-CH-10001146,,Chairs,"Global Task Chair, Black",81.424
130.0,US-2017-125969,06/11/2017,10/11/2017,Second Cless,LS-16975,Lindsay Shagiari,Home Ofbice,United States,Los lngeles,California,90004.0,Wept,,500,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,
131.0,US-2018-164147,02/02/2018,05/02/2018,,DW-13585,Dorothy Wardle,Corporate,UNITED STATES,Columbus,Ohio,43229.0,East,TEC-PH-1w002293,Technology,,,59.97
132.0,US-2018-16414d,02/02/2018,05/02/2018,First Class,,Dorothy Wardle,Corpoeate,United States,Columbus,Ohfo,375219.4971618363,East,OFF-PAl10002377,Offmce Supplies,Paper,,78.304
133.0, US-2018-164147 ,02/02/201h,05/02/2018,Fbrst Class,,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,hast,OFF-FA-1f002780,Office Supplies,Fasteners,Staples,21.456
134.0,,13/10/2017,19/10/2017,,LC-16885,Lena Creighton,Consumer,,Roseville,,95661.0,,,500,Paper,Xerox 195,20.04
135.0,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Lend Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001736,,,Xerox 1880,35.44
33212.312371212516,CA-2017-145583, 13/10/2017 ,19/10/2017,Standard Class,,lena creighton,Consumer,,Roseville,California,95661.0,West,OFF-AR-10001149,500,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52
137.0,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02
138.0,CA-2017-145583,,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,
,CA-2017-145583,13/10/2017,19/10/2017,Standard Class,LC-1688o,,Consumer,United States,Roseville, California ,95661.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88
140.0,CA-2017-145583,13/10/2017,,Standard Class,LC-16885,,,United States,Roseville,California,95661.0,West,FUR-FU-10001706,FURNITURE,Furnishings,Longer-Life Soft White Bulbs,43.12
141.0,CA-2017-110366,05/09/2017,07/09/2017,Second Class,,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8
142.0,CA-201e-106180,18/09/2018,23/09/2018,Standard Class,,Sally Hughsby,,United States,,California,,West,OFF-AR-10000940,,Art,Newell 343,8.82
143.0,CA-201w-106180,18/09/2018,23/09/2018,standard class,SH-19975,Sally Hughsby,Corporate, United States ,San Francisco,California,94122.0,Welt,off-en-10004030,,Envelopes,Convenience Packs of Business Envelopes,10.86
144.0,CA-2018-106180,18/09/2018,23/09/2018,,SH-19975,Sally Hughsby,Corporate,United States,,California,94122.0,West,OFF-PA-10004327,Office Supplies,pafer,Xerox 1911,143.7
145.0,CA-2018-155376,22/12/2018,27/12/2018, Standard Class ,sg-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055.0,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43
146.0,CA-2016-110744,07/09/2016,12/09/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pauadena,California,91104.0,West,,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93
147.0,CA-2015-110072,22/10/2015,28/10/j015,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,,43055.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888
148.0,CA-2017-114489,05/12/2017,09/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate, United States ,Franklin,Wisconsin,53132.0,Central,TEC-PH-10000215,,Phznes,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45
149.0,CA-2017-114489,05/12/2017,09/12/2017,Standard Class,JE-16165,,Corporate,,Franklin,Wisconsin,53132.0,Central,TEC-PH-10001448,500,Phones,Anker Astro 15000mAh USB Pgrtable Charger,149.97
150.0,CA-2017-114489,05/12/2017,09/12/2017,Standard Class,JE-161a5,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0, Central ,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84
151.0,CA-2017-114489,05/12/2017,09/12/2017,Standard Class,JE-16165,Justin Ellison,Cqrporate,United States,,Wisconsin,53132.0,Central,OFF-BI-10002735,Office Supplies,Binders, GBC Prestige Therm-A-Bind Covers ,171.55
152.0,,13/03/2017,16/03/2017,FIRST CLASS,TW-21025,Tamara Willingham,,United States,Scottsdele,Arizona,85254.0,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92
153.0,CA-2017-158834,,16/03/2017,First Clasy,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,TEC-PH-10001254,500,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184
154.0,CA-2016-124919,31/05/2016,02/06/2016,First Class,SP-20650,Stepaanie Phelps,Corporate,United States,san jose,California,95123.0,West,OFF-PA-10001950,Office Supplies,paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38
155.0,CA-2016-124919,31/05/2016,,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,,OFF-PA-10002254,500,Paper,,105.52
156.0,,31/05/2016,02/06/2016,First Class,SP-206o0,Stephanie Phelps,,United States,San Jose,California,95123.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",
157.0,,28/05/2016,03/06/2016,Standard Class,NK-18490,Niil Knudson,Home Office,,SEATTLE,Washington,98105.0,Wesu,OFF-AR-10001547,,Art,Nedell 311,6.63
158.0,CA-2015-104269,l1/03/2015,06/03/2015,Second Class,DB/13060,Dave Brooks,Consumer,United States,Seattle,Washington,375219.4971618363,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568
159.0,CA-2017-114104,,24/11/2017,Standard Class,NP-186g0,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.0,Cextral,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62
160.0,CA/2017/114104,20/11/2017,24/11/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034.0,Central,TEC-PH-10004536, Technology ,Phones,Avaya 5420 Digital phone,944.93
33212.312371212516,,11/05/2017,12/05/2017,First Class,yt-21070,Ted Trevino, Consumer ,,Los Angeles,CALIFORNIA,90045.0,West,OFF-PA-10002751,500,Paper,Xerox 1920,5.98
162.0,CA-2016-119697,28/12/2016,31/12/2016,SECOND CLASS,EM-13960,Eric Mxrdock,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384
163.0,ca-2017-154508,16/11/2017,2o/11/2017,Standard Class,RD-19900,Ruben Dartg,,United States, Carlsbad ,New Mexico,88220.0,nest,OFF-EN-10001990,Office Suptlies,Envelopes,Staple envelope,
164.0,CA-2017-113817,07/11/2017,11/11/2017,Standard Class,MJ-17740,Max Jones,Consumer,United States,,Washington,98115.0,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68
165.0,,08/09/2015,12/09/2015,Standard Class,,Becsy Martin,CONSUMER,United States,San Antonwo,Texas,78207.0,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936
166.0,,08/09/2015,12/09/2015,Standard Class,,Becky Martin,Consumer,United States,,Texas,78207.0,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952
167.0,CA-2015-139892,08/09/2015,12/09/2015,standard class,BM-11140,Becky Martin,Consumer,,San Antonio,Texas,78207.0,Central,,Office Supplies,Storage,Spage Solutions HD Industrial Steel Shelving.,275.928
168.0,CA-2015-139892,08/09/2015,,Standard Class,BM-11140,Becky Martin,Consumer,United States,,Texas,78207.0,Central,FUR-CH-10004287,,Chairs,SAFCO Arco Folding Chair,1740.06
169.0,CA-2015-139892,08/09/2015,12/09/2015,,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064
170.0,CA-2015-139892,,12/09/2015,Standard Class,BM-11140,Becky Martin,Consumeu,United States, San Antonio ,Tezas,78207.0,Central,OFF-AP-10002518,Office Supplies,Appliances,,
171.0,CA-2015-139892,,12/09/2015,Standard Class,BM-11140,BECKY MARTIN,Consumer,United States, San Antonio ,Texas,78207.0,central,TEC-PH-1w003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976
172.0,CA-2015-118962,05/08/2015,09/08/2015,STANDARD CLAJS,CS-12130,Chad Sievert,,United States,Los Angeles,California,90004.0,West,OFF-PA-10000659,Offime Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94
173.0,,05/08/2015,09/08/2015,,CS-12130,Chad Sievert,Consumer,United States,los angeles,California,90004.0,West,,Office Supplies,,Xerox 1913,110.96
174.0,CA-2015-118962,05/08/2015, 09/08/201t ,Standard Class,CS/1z130,Chad Sievert,Consumer,UNITED STATES,Los Angeles,California,375219.4971618363,West,,500,Chairs,"Global Value Steno Chair, Gray",340.144
175.0,US-2015-100853,14/09/2015,19/09/2015,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chizago,Illinois,60623.0,Central,OFF-AP-10000891,OfficenSupplies,,,52.448
176.0,US-2015-100853,14/09/2015,,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,, Illinois ,60623.0,Central,OFF-LA-10003148,Office Supplies,,Avery 51,20.16
,US-2018-152366,,25/04/2018,Second Class,SJ-2c500,Shirley Jackson,Consumer,UNITED STATES,Houston,Texas,77036.0,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264
178.0,US-2016-101511, 21/11/2016 ,23/11/2016,Second Class,JE-15745,Joel Eaton,Consumer,United States,dewark, Ohio ,,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",
179.0,US-2016-101511, 21/11/2016 ,23/11/2016,second class,je-157c5,Joel Eaton,,United States,Newark,Ohio,43055.0,East,OFF/SU/10002189,Office Sutplies,Supplies,Acme Rosewood Handle Letter Openem,15.88
180.0,CA-2016-137225,15t12/2016,19/12/2016,Standard Class,JK-15640,Jim Kriz,Home Office,United States,,New York,10009.0,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28
181.0,CA-2015-166191,05/12/2015,09/12/2015,second class,,David Kendrick,Corporate,United States,Decatur,Illinois,62521.0,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Fiwing Tote with Lid, Black",24.816
182.0,,05/12/2015,09/12/2015,Sechnd Class,DK-13150,David Kendrick,Corporate,United States,Decatur,,62521.0,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,
183.0,CA-2015-158274,19/11/2015,24/11/2015,Second Class,RM-19675,Robert Marley,,,Monroe,Louisiana,71203.0,South,TEC-PH-10003273,Technology,,AT&T TR1909W,503.96
184.0,CA-2015-158274,19/11/2015,,Second Class,RM-19675,,Home Office,United States,Monroe,Louisiana,71203.0,South,TEC-PH-10004896,fechnology,Phones,Nokia Lumia 521 (T-Mobile),149.95
185.0,CA-2015-158274,19/11/2015,24/11/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203.0,,TEC-AC-10002345,Technollgy,Accessories,HP Standard 104 key PS/2 Keyboard,29.0
186.0,CA-2017-105018,28/11/2017,02/12/2017,Standard Class,SK-19990,Sally Knutson,Consumer,United States,,Connecticut,6824.0,East,,Office Sucplies,Binders,Avery Poly Binder Pockets,7.16
33212.312371212516,CA-2015-123260,26/08/2015,30/08/201d,,Fq-14290,Frank Merwin,Home Office, United States ,Los Angeles,California,90032.0,West,TEC-AC-10002323,Technology,Accessories,SANDISK ULTKA 32 GB MICROSDHC CLASS 10 MEMORY CARD,176.8
, CA-2017-157000 ,16/07/2017,,Standard Class,am-10360,,Corporate,,Grand Prairie,Texas,75051.0,,OFF-ST-10001328,,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224
189.0,CA-2017-157000,16/07/2017,22/07/2017,Standard Class,AM-10360,Alice McCarthy,corporaye,United States,Grand Prairie,Texas,75051.0,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016
190.0,CA-2016-102281, 12/10/2016 ,14x10/2016,First Class,MP-17470,Mark Packer,,United States,New York City,New xork,10035.0,East,FUR-BO-10002613,Furniture,Bookcases,,
191.0,CA-2016-102281,12/10/2016,14/10/2016, First Class ,MP-17470,, Home Office ,,New York City,New York,10035.0,,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76
,CA-2016-102281,,14/10/2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035.0,East,OFF-PA-10000061,office supplies,,Xerox 205,51.84
193.0,CA-2016-102281,12/10/2016,,First Class,MP-1747p,Mark Packer,,United States,New York City,New York,10035.0,East,FUR-BO-10002545, Furniture ,,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352
194.0,,12/10/2016,14/10/201z,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10003514,office supplies,,4009 Highlighters by Sanford,19.9
195.0, CA-2016-131457 ,31/10/2016,,,MZ-17515,Mary Zewe,Corporate,United States,Redlands,Californva,92374.0,West,OFF-EN-1000150u,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28
196.0,CA-2015-140004,,25/03/2015,Standard Class,CB-12025,Cassandra Brandow,Coksumer,United States,Hamxlton,,45011.0,East,OFF-AR-10004685,,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
197.0,CA-2015-140004,21/03/2015,25/03/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011.0,Elst,OFF-AR-10004027,500,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048
198.0,CA-2018-107720,06/11/2018,13/11/201a,Standard Class,VM-21685,,Home Office, United States , Westfield ,New Jersey,7090.0,Eawt,OFF-ST-10001414,Officq Supplies,Storage,Decoflex Hanging Personal Folder File,46.26
199.0,,06/07/2e18,13/07/2018,Standard Class,FH-14365,,Corporate,United States,philadelphia,Pennsylvania,19120.0,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946
33212.312371212516,US-2018-124303,06/07/2018,,Standard Class,fh-1e365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10002749,500,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, s or 4 Forms per Page",
201.0,,24/06/2018,29/06/2018,Standard Class,MB-17305,Maria Bertelson, Consumer ,United States,Akron,Ohio,44312.0,Ezst,OFF-PA-1000e666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744
202.0,CA-2015-133690,03/08/2015,05/08/201b,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219.0,xest,FUR-TA-10004289,,Tables,BoxOffice By Design Rectangular andsHalf-Moon Meeting Room Tables,218.75
203.0,CA-2015-133690,03/08/2015,05/08/2015, First Class ,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219.0,West,OFF-AP-10003622,OFFICE SUPPLIES,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6
204.0,US-2018-116701,17/12/2018,21/12/2018,Second Class,LC-17140,,Consumer, United States ,Dallas,Texcs,,Central,OFF-AP-10003217,,Appliances,Eureka Sanitaire  Commercial Upright,
205.0,CA-2018-126382,03/06/2018,07s06/2018,standard class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064.0,South,FUR/FU/10002960,Furniture,Furnishings,"Eldon 200 Class Desk Aczessories, Burgundy",35.168
206.0,CA-2018-108329,09/12/2018,14/12/2018,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604.0,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768
207.0,CA-2018-135860,01/12/2018,07/12/2018,,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601.0,Central,OFF-ST-10000642,OFFICE SUPPLIES,Storage,"Tennsco Lockers, Gray",83.92
208.0,CA-2018-135860,01/1m/2018,07/12/2018,Standard Csass,JH-15985,Joseph Holt, Consumer ,United States,Saginaw,michigan,48601.0,Central,TEC-PH-10001700,technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98
209.0,CA-o018-135860,01/12/201e,07/12z2018,Standard Class,JH-15985,,Consumer,United States,Saginaw,Michigan,48601.0,Central,OFF-BI-10003274,OFFICE SUPPLIES,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
210.0,CA-2018-135860,01/12/2018,07/12/2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,jichigan,48601.0,Central, OFF-FA-10000134 , Office Supplies ,Fasteners,"Advantus Push Pins, Aluminum Head",52.29
211.0,CA-2018-135860,, 07/12/2018 ,,JH-15985,Joseph Holt,Consumer,United States,Saginaw,,48601.0,Central,OFF-ST-10001522,Office Supplies,Storage," Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h ",91.99
212.0,,09/02/2016,13/02/2016,Second Class,MS-17980,Michael Stewart,CORPORATE,,Dallas,Texas,75220.0,,TEC-AC-10001266,Technology,Accessories,wemorex Micro Travel Drive 8 GB,20.8
213.0,CA-2016-146262,02/01/2016,09/01/2016,,VW-21775,Victoria Wilson,Corporate,United States,Medina,OHIO,44256.0,East, OFF-LA-10004544 ,,Labels, Avery 505 ,23.68
214.0,CA-2016-146262,02/01/2016,09/01/2016,standard class,VW-21775,Victoria Wilson,torporate,United States,Medina,Ohmo,44256.0,East,FUR-BO-10004695,500,bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,
215.0,,02/01/2016,09/01/2016,Standard Class,vw-21775,Victoria Wilson,,United States,Medina,Ohio,44256.0,East,TEC-PH-1000e844,Technology,Phones,Speck Products Candyshell Flip Case,62.982
216.0,CA-2016-146262,02/01/2016,09/01/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohao,44256.0,,TEC/MA/10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0
217.0,CA-2016-146262,02/01/2016,,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,,East,TEC-AC-10000109,,accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584
218.0,CA-2017-130162,28/10/2017,01/11/2017,Standard Class,JH-15910,,Consumer,United States,Los Angeles,Califnrnia,,West,off-st-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06
219.0,CA-2017-130162,28/10/2017,01/11/2017,,JH-15910,Jonathan Howell,Consumer,,Los Angeles,California,90032.0,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376
220.0,CA-2016-169397,24/12/2016,27/12/2016,First Class,,,Consumer,United States,Dublin,,,East,OFF-FA-10000585, Office Supplies ,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584
